conversation_id,contact_id,start_date,end_date,duration_minutes,agent_id,agent_name,customer_id,outcome,outcome_confidence,primary_topic,secondary_topics,sentiment_score,empathy_score,message_count,resolution_time_minutes,date
443ced94-2e20-4464-a2cb-8271b2498ddd,443ced94-2e20-4464-a2cb-8271b2498ddd,2024-02-08 08:07:00+10:00,2024-02-08 08:16:12+10:00,9.2,agent_3,David,6087b055-0583-4d59-9626-3bbe6ed975ac,successful,0.8814567236871913,Technical Support,['Billing'],0.6865197589716332,0.6054848676984579,11,9.2,2024-02-08
afd405a6-265d-43fb-8969-e200821079ac,afd405a6-265d-43fb-8969-e200821079ac,2024-01-12 12:10:00+10:00,2024-01-12 12:22:11+10:00,12.183333333333334,agent_7,Robert,890ca872-28dc-40d0-8cb0-c7494449520b,successful,0.7015334588491281,Billing,[],0.5447039034550492,0.6825621912769655,16,12.183333333333334,2024-01-12
db137e28-de42-4e88-b115-cda5e8a5a8f7,db137e28-de42-4e88-b115-cda5e8a5a8f7,2024-03-21 10:17:00+10:00,2024-03-21 10:28:34+10:00,11.566666666666666,agent_2,Sarah,b5f8af8e-46ba-4dd9-b7cd-df3df9ee2be4,successful,0.7838580469812828,Roaming,['Account Management'],0.32852757897198953,0.7990824055200738,14,11.566666666666666,2024-03-21
a3fc997b-2d26-4691-a30e-324e3da67988,a3fc997b-2d26-4691-a30e-324e3da67988,2024-01-03 12:59:00+10:00,2024-01-03 13:16:42+10:00,17.7,agent_5,James,30609203-4679-4369-af37-bdecb2829bf2,escalated,0.8721423262142327,Billing,"['Payment', 'International Plans']",0.6905737841165909,0.8281681450905726,20,17.7,2024-01-03
6c63808c-037a-4270-a57d-f6920cb1202f,6c63808c-037a-4270-a57d-f6920cb1202f,2024-01-03 10:29:00+10:00,2024-01-03 10:41:44+10:00,12.733333333333333,agent_8,Anna,e6b5ba5b-11cd-4627-a964-de342d544f4c,successful,0.7437111945212309,Billing,[],0.7944213263062023,0.8183834363999916,14,12.733333333333333,2024-01-03
e2ff90b3-b1d4-4a4c-8ee6-724e1919799b,e2ff90b3-b1d4-4a4c-8ee6-724e1919799b,2024-03-14 18:22:00+10:00,2024-03-14 18:31:38+10:00,9.633333333333333,agent_7,Robert,0eef9db5-de7f-46b8-8309-da3b5ab2d048,unsuccessful,0.8067605023290099,Technical Support,[],-0.10858377922037957,0.9049652941783438,11,9.633333333333333,2024-03-14
7a82f2e3-e542-4de6-9292-15439ff6defd,7a82f2e3-e542-4de6-9292-15439ff6defd,2024-02-01 18:03:00+10:00,2024-02-01 18:17:11+10:00,14.183333333333334,agent_5,James,ee60092d-eff7-422b-88c3-502858028e0b,successful,0.74079043054769,Technical Support,['Data Usage'],1.0,0.8217012807020545,18,14.183333333333334,2024-02-01
b53020cb-f507-412e-a949-1311629e4477,b53020cb-f507-412e-a949-1311629e4477,2024-03-10 13:41:00+10:00,2024-03-10 13:46:19+10:00,5.316666666666666,agent_8,Anna,704c4d00-df8a-4f0c-9208-c362df7a327f,unsuccessful,0.8391615611277368,Account Management,['Roaming'],0.2950281607681007,0.720568097023824,7,5.316666666666666,2024-03-10
a5e250bb-c593-49f8-a56f-39c5ca4cdd49,a5e250bb-c593-49f8-a56f-39c5ca4cdd49,2024-02-04 16:58:00+10:00,2024-02-04 17:14:25+10:00,16.416666666666668,agent_4,Emily,059cab2a-f040-40a9-aa54-3fd64b285697,successful,0.7662181342086485,Billing,['Account Management'],0.7586601478418238,0.9856861786041377,17,16.416666666666668,2024-02-04
c55a92c0-0bda-4d17-ab25-155931842a4b,c55a92c0-0bda-4d17-ab25-155931842a4b,2024-01-20 10:28:00+10:00,2024-01-20 10:45:13+10:00,17.216666666666665,agent_5,James,79e0abc4-3b5d-4683-aee4-9df6e7dae165,successful,0.8689394335226294,Billing,[],1.0,0.8230954005654307,19,17.216666666666665,2024-01-20
c1f0b536-0a91-4f0d-a6d9-a2602509a11f,c1f0b536-0a91-4f0d-a6d9-a2602509a11f,2024-01-20 20:33:00+10:00,2024-01-20 20:46:07+10:00,13.116666666666667,agent_0,Jessica,2a5df5c6-cde8-4147-a843-624220f7e24b,successful,0.8935084859984739,Technical Support,"['Device Support', 'Roaming']",0.34650709366457044,0.7602940047657051,15,13.116666666666667,2024-01-20
3a279e0c-a84b-4efa-9031-3f91dadb442b,3a279e0c-a84b-4efa-9031-3f91dadb442b,2024-03-09 10:38:00+10:00,2024-03-09 10:49:38+10:00,11.633333333333333,agent_0,Jessica,f5ec7f11-6496-4763-82ea-39689e6e7409,successful,0.9438928010816259,Technical Support,['Cancellation'],0.6812628801927231,0.8979802357627973,13,11.633333333333333,2024-03-09
93f6fed8-7871-448f-bfd3-04e5593b3e81,93f6fed8-7871-448f-bfd3-04e5593b3e81,2024-03-07 17:26:00+10:00,2024-03-07 17:30:16+10:00,4.266666666666667,agent_9,Tom,ea14d78f-1a4b-4d17-a566-d8f6c527d845,unsuccessful,0.8461327016367068,Billing,[],-0.49098923699022123,0.8177335187715764,6,4.266666666666667,2024-03-07
ddb92f44-474e-4f2b-bedd-e02c80b7fde7,ddb92f44-474e-4f2b-bedd-e02c80b7fde7,2024-03-04 18:04:00+10:00,2024-03-04 18:12:06+10:00,8.1,agent_1,Michael,a37b1a2e-28ea-46f4-a9dc-9b89494c54d6,successful,0.9364114231838485,Roaming,[],0.7822128599561329,0.7488558700219555,10,8.1,2024-03-04
18888772-0e7b-47b7-9514-18c0d021bd76,18888772-0e7b-47b7-9514-18c0d021bd76,2024-03-16 15:43:00+10:00,2024-03-16 15:58:13+10:00,15.216666666666667,agent_2,Sarah,e23a47d7-3127-4367-a589-5b97327ac076,successful,0.9283044759897399,Billing,[],0.6267621389681888,0.6691733191478636,18,15.216666666666667,2024-03-16
0b4cc382-d749-4304-9dec-7c415b8c0444,0b4cc382-d749-4304-9dec-7c415b8c0444,2024-01-25 14:45:00+10:00,2024-01-25 14:54:01+10:00,9.016666666666667,agent_7,Robert,aadc63e1-b58c-48d9-af41-a4b1ec1478b5,escalated,0.9195352802483832,Billing,['Service Issues'],0.6630437872600675,0.7754401271628055,11,9.016666666666667,2024-01-25
0ff19bca-64c2-4941-ae91-980a44b3dc9f,0ff19bca-64c2-4941-ae91-980a44b3dc9f,2024-03-19 18:54:00+10:00,2024-03-19 19:01:27+10:00,7.45,agent_7,Robert,9aee446d-100e-43ed-a110-95937f21ace9,successful,0.8959840522087931,Billing,"['Technical Support', 'International Plans']",0.4210965564876868,0.8332616746098203,8,7.45,2024-03-19
cd9633e5-326e-41ed-8468-146633a675fd,cd9633e5-326e-41ed-8468-146633a675fd,2024-03-01 10:24:00+10:00,2024-03-01 10:42:14+10:00,18.233333333333334,agent_8,Anna,8e6595b6-d9a9-4f43-b8fb-23795ab975f5,successful,0.7943589637800321,Billing,['Service Issues'],0.37484287728859333,0.9785100520014434,20,18.233333333333334,2024-03-01
4cd8f71c-0a78-49e8-a09d-3249a7cea71d,4cd8f71c-0a78-49e8-a09d-3249a7cea71d,2024-03-28 11:07:00+10:00,2024-03-28 11:10:52+10:00,3.8666666666666667,agent_6,Lisa,2a76a44e-b537-4f42-85d0-7351a8fe630b,unsuccessful,0.9107193666185363,Technical Support,"['Roaming', 'International Plans']",-0.265975510915676,0.6430882953763153,6,3.8666666666666667,2024-03-28
9a3d8813-c5aa-415c-bd9e-fc6eabbd702e,9a3d8813-c5aa-415c-bd9e-fc6eabbd702e,2024-02-13 12:29:00+10:00,2024-02-13 12:40:30+10:00,11.5,agent_9,Tom,a1928b88-4b0f-423d-8f17-ed1363a075c1,escalated,0.7552851276814151,Billing,"['Roaming', 'Account Management']",0.9469159818499474,0.7724403562147124,13,11.5,2024-02-13
7ef2579d-7e99-4e85-81c5-f87f762afb22,7ef2579d-7e99-4e85-81c5-f87f762afb22,2024-03-03 14:37:00+10:00,2024-03-03 14:52:04+10:00,15.066666666666666,agent_1,Michael,05537d20-a119-4daf-ae37-71ebbab48f61,successful,0.7666916359377254,Technical Support,['Device Support'],0.8035256004434176,0.6621957226957337,18,15.066666666666666,2024-03-03
9b17cd83-da20-46bb-99ea-c7f2396e5251,9b17cd83-da20-46bb-99ea-c7f2396e5251,2024-02-26 20:54:00+10:00,2024-02-26 21:01:06+10:00,7.1,agent_3,David,6fa9f7be-c786-4daf-b5eb-748d91abd08d,unsuccessful,0.7861106038977487,Billing,[],0.01653587094999559,0.6295993924401376,9,7.1,2024-02-26
a60f481d-c5c5-4283-8f36-28bd1eaf060f,a60f481d-c5c5-4283-8f36-28bd1eaf060f,2024-02-06 08:39:00+10:00,2024-02-06 08:44:57+10:00,5.95,agent_4,Emily,bd4f4ad3-1663-436d-badb-b8830afb02fd,unsuccessful,0.7788164454552979,Account Management,['International Plans'],0.15954004896063417,0.912479547079717,7,5.95,2024-02-06
ed6e2cf4-861f-487a-9a9f-a6db5c230a66,ed6e2cf4-861f-487a-9a9f-a6db5c230a66,2024-03-14 14:18:00+10:00,2024-03-14 14:29:15+10:00,11.25,agent_2,Sarah,33cce7ba-aa3f-4177-b286-b4302394e972,successful,0.9039280281314538,Technical Support,['Cancellation'],0.530344320118628,0.8570410574268589,16,11.25,2024-03-14
9add3be1-d4ad-417c-8624-f78767065977,9add3be1-d4ad-417c-8624-f78767065977,2024-03-01 14:58:00+10:00,2024-03-01 15:05:05+10:00,7.083333333333333,agent_7,Robert,9037583c-41e9-4eea-8cfa-fda91cdfecb2,successful,0.9055984994782489,Billing,['Roaming'],0.2986815419672041,0.7658218529664474,8,7.083333333333333,2024-03-01
95f46b53-e93c-4f75-9fea-61e65ee0a47d,95f46b53-e93c-4f75-9fea-61e65ee0a47d,2024-03-17 15:44:00+10:00,2024-03-17 15:49:13+10:00,5.216666666666667,agent_3,David,65e7afd8-ca3d-47e9-a95c-92e2c24ff25d,unsuccessful,0.746362990980949,Billing,"['Data Usage', 'Cancellation']",-0.06644198995532088,0.8639783323284311,7,5.216666666666667,2024-03-17
a220fff5-b8e2-47b5-890f-99d372f09720,a220fff5-b8e2-47b5-890f-99d372f09720,2024-02-04 18:41:00+10:00,2024-02-04 18:54:00+10:00,13.0,agent_8,Anna,19abe206-e096-4cef-addb-ec53c9090be1,successful,0.7282741570538812,Billing,"['Account Management', 'Device Support']",0.9528203888444972,0.7163487357458869,17,13.0,2024-02-04
ff73b9ea-493a-4f07-abc7-be73075c2ab5,ff73b9ea-493a-4f07-abc7-be73075c2ab5,2024-03-06 20:03:00+10:00,2024-03-06 20:10:31+10:00,7.516666666666667,agent_7,Robert,f9395ea8-3986-460d-8bb5-714878661e43,unsuccessful,0.9385283643874077,Technical Support,['Data Usage'],0.22017651442646197,0.6922569912861365,9,7.516666666666667,2024-03-06
cf3b3796-e73a-49b3-b747-838c03e919eb,cf3b3796-e73a-49b3-b747-838c03e919eb,2024-01-28 19:03:00+10:00,2024-01-28 19:17:07+10:00,14.116666666666667,agent_2,Sarah,09b41b55-5945-47b0-be29-e68c7683a2f2,successful,0.8034643562402246,Billing,[],0.8061804777263262,0.656779796263116,16,14.116666666666667,2024-01-28
ff45e7a7-86ce-4fe2-8bf3-6719b760725d,ff45e7a7-86ce-4fe2-8bf3-6719b760725d,2024-03-16 10:43:00+10:00,2024-03-16 10:55:02+10:00,12.033333333333333,agent_8,Anna,195added-b5e6-4ebd-812b-3146d14b57f3,successful,0.853449706775888,Billing,"['International Plans', 'Device Support']",1.0,0.7951682228312078,14,12.033333333333333,2024-03-16
a23a7bcc-d210-474f-b2b8-8d00c148275c,a23a7bcc-d210-474f-b2b8-8d00c148275c,2024-03-11 17:18:00+10:00,2024-03-11 17:28:35+10:00,10.583333333333334,agent_2,Sarah,a3c19c23-8f10-4f1b-9c56-434b518190e9,successful,0.8670735777550842,Account Management,"['Service Issues', 'Data Usage']",0.3190651810118042,0.9474323868050606,12,10.583333333333334,2024-03-11
255cda5e-b23c-49fb-8095-d8e6390a908d,255cda5e-b23c-49fb-8095-d8e6390a908d,2024-01-20 18:41:00+10:00,2024-01-20 18:57:22+10:00,16.366666666666667,agent_3,David,3324ffba-0294-4471-9578-7e464cc3f18a,successful,0.8157918092171029,Technical Support,['Billing'],0.7399689411519722,0.8950285919722686,18,16.366666666666667,2024-01-20
add45caa-8569-49a6-a782-ced1cb263ba1,add45caa-8569-49a6-a782-ced1cb263ba1,2024-01-03 13:50:00+10:00,2024-01-03 13:53:57+10:00,3.95,agent_1,Michael,0e7fdfa5-f4de-49b5-bcba-0c8503beefa0,successful,0.842358649145985,Account Management,[],1.0,0.606049122659341,6,3.95,2024-01-03
7bad4ba1-793e-46f2-a6e8-61d179136eb9,7bad4ba1-793e-46f2-a6e8-61d179136eb9,2024-03-12 15:49:00+10:00,2024-03-12 15:54:22+10:00,5.366666666666666,agent_7,Robert,a7546ea7-7ac7-41e8-ad47-82e67ed57a8a,escalated,0.859156808909148,Billing,[],0.21110996513190539,0.631407705500565,6,5.366666666666666,2024-03-12
cdb27eb0-f759-41b7-a0e7-3f18e31d45ca,cdb27eb0-f759-41b7-a0e7-3f18e31d45ca,2024-02-22 14:27:00+10:00,2024-02-22 14:37:51+10:00,10.85,agent_2,Sarah,90809ce8-818b-4101-b9c3-d6d601ce942e,unsuccessful,0.7449729717020328,Billing,[],-0.08207640788868587,0.6720043182490462,12,10.85,2024-02-22
884353dc-b12d-428f-a1a8-54b32dc16426,884353dc-b12d-428f-a1a8-54b32dc16426,2024-02-20 08:26:00+10:00,2024-02-20 08:33:26+10:00,7.433333333333334,agent_3,David,d6912801-5aaa-49b0-af4c-cf7a4382907a,successful,0.9080846743347183,Billing,"['Account Management', 'Service Issues']",0.132766024219945,0.8098957947058214,9,7.433333333333334,2024-02-20
3b8a7328-edfa-4f99-8388-7e4b753c1544,3b8a7328-edfa-4f99-8388-7e4b753c1544,2024-02-20 20:05:00+10:00,2024-02-20 20:15:18+10:00,10.3,agent_1,Michael,f943989a-3366-4186-b376-68bac4252373,successful,0.8045223200575189,Billing,"['Device Support', 'Payment']",0.65938182213437,0.6272917452399372,13,10.3,2024-02-20
da8aa249-00eb-4a34-a11b-f2dbf9148aa2,da8aa249-00eb-4a34-a11b-f2dbf9148aa2,2024-03-15 11:00:00+10:00,2024-03-15 11:13:16+10:00,13.266666666666667,agent_2,Sarah,b08812d1-e688-49ce-92da-533d8fc99aad,successful,0.8429328549413346,Billing,[],0.542579069828074,0.7037558325784815,17,13.266666666666667,2024-03-15
cdfbf268-a81c-4abc-bc71-0531708d10ac,cdfbf268-a81c-4abc-bc71-0531708d10ac,2024-01-23 20:10:00+10:00,2024-01-23 20:16:50+10:00,6.833333333333333,agent_3,David,630e8abf-7f79-4e5b-89c7-4985742212b4,unsuccessful,0.8745124463689838,Roaming,[],0.15238602744374968,0.7599856076402871,7,6.833333333333333,2024-01-23
1e7c5ff4-df08-4350-a8a8-6b74d724f3ee,1e7c5ff4-df08-4350-a8a8-6b74d724f3ee,2024-03-12 18:27:00+10:00,2024-03-12 18:43:07+10:00,16.116666666666667,agent_9,Tom,e1006ee2-8c9c-436b-98d0-d7f18fd22b8d,successful,0.8318259634683777,Technical Support,['Cancellation'],0.5509196299751956,0.692964143303217,19,16.116666666666667,2024-03-12
e8ece8b2-6a1a-4af0-8f28-0393db4e8271,e8ece8b2-6a1a-4af0-8f28-0393db4e8271,2024-01-08 08:56:00+10:00,2024-01-08 09:13:18+10:00,17.3,agent_5,James,0717c57a-21c3-492c-acc1-bec8dfa6dd00,successful,0.8407208662459117,Billing,[],0.4450264110725325,0.6432550902956305,18,17.3,2024-01-08
21abe21c-34f6-44c0-933a-f83b6816020e,21abe21c-34f6-44c0-933a-f83b6816020e,2024-02-26 13:17:00+10:00,2024-02-26 13:33:15+10:00,16.25,agent_4,Emily,8b9d8ae1-8927-4748-93af-bf04a705a275,successful,0.7203817485053894,Technical Support,"['Service Issues', 'Device Support']",0.6896825001450764,0.9409947801610247,18,16.25,2024-02-26
5042cbdf-0d7e-429d-9c57-2c27cebfbe3e,5042cbdf-0d7e-429d-9c57-2c27cebfbe3e,2024-02-18 14:13:00+10:00,2024-02-18 14:17:38+10:00,4.633333333333334,agent_5,James,b8fb1fb9-c485-4481-98c2-f4711b73b79c,successful,0.8333280970343716,Billing,"['Cancellation', 'Data Usage']",0.44476525551532425,0.681242528125396,6,4.633333333333334,2024-02-18
ec4bb85e-804c-42f2-8105-53c4a436c617,ec4bb85e-804c-42f2-8105-53c4a436c617,2024-02-10 10:26:00+10:00,2024-02-10 10:42:45+10:00,16.75,agent_6,Lisa,33b76640-e908-4558-982a-a46c575a5c8f,successful,0.7571144442867823,Billing,[],0.40754171872097206,0.9195981074100628,19,16.75,2024-02-10
152e8240-3cc4-45fd-a455-0b62078ae200,152e8240-3cc4-45fd-a455-0b62078ae200,2024-01-25 13:16:00+10:00,2024-01-25 13:26:07+10:00,10.116666666666667,agent_4,Emily,be8574b3-2101-41a5-a80e-7ced715b5071,unsuccessful,0.8717144275474544,Technical Support,[],-0.2688981527299788,0.7884674398899241,10,10.116666666666667,2024-01-25
a5d581f9-2460-4a2c-a11a-b9acf507d8ce,a5d581f9-2460-4a2c-a11a-b9acf507d8ce,2024-02-27 18:44:00+10:00,2024-02-27 18:56:14+10:00,12.233333333333333,agent_5,James,907c2a42-0518-404c-a402-f713056d6e47,unsuccessful,0.8148267218591305,Billing,[],0.013654397619289993,0.7904096533271914,16,12.233333333333333,2024-02-27
67cd2df3-1df4-4cdb-aa08-3f2b2cfdcdd8,67cd2df3-1df4-4cdb-aa08-3f2b2cfdcdd8,2024-01-09 20:56:00+10:00,2024-01-09 21:07:32+10:00,11.533333333333333,agent_3,David,6adfc824-5938-4f21-9ef5-040ed12fb8a3,successful,0.8302059619821494,Technical Support,"['Billing', 'Device Support']",0.4245224695000167,0.7508123522263823,13,11.533333333333333,2024-01-09
02976259-6483-4ec0-9b67-e10fa53d7644,02976259-6483-4ec0-9b67-e10fa53d7644,2024-01-26 10:04:00+10:00,2024-01-26 10:10:28+10:00,6.466666666666667,agent_5,James,00160ba8-e87f-48cd-afe9-251c4d317411,unsuccessful,0.7012054348640803,Technical Support,['Cancellation'],-0.18696390270198276,0.6531073578528862,7,6.466666666666667,2024-01-26
21befdd2-58e5-4384-a43c-a1ca4020e6bd,21befdd2-58e5-4384-a43c-a1ca4020e6bd,2024-03-21 14:55:00+10:00,2024-03-21 15:01:17+10:00,6.283333333333333,agent_1,Michael,c38d7072-c0d7-4f50-aa5c-dd787bba832c,unsuccessful,0.8450751429703223,Billing,['International Plans'],-0.18631054195813765,0.6113915403653104,8,6.283333333333333,2024-03-21
2c41892a-49cf-4c39-be0c-fbcf1c086cad,2c41892a-49cf-4c39-be0c-fbcf1c086cad,2024-02-13 17:41:00+10:00,2024-02-13 17:50:56+10:00,9.933333333333334,agent_6,Lisa,d7388b17-54b7-4f85-86a4-5c20e0489407,successful,0.9355942077118146,Billing,['Technical Support'],0.8276532701548236,0.9089313507733651,10,9.933333333333334,2024-02-13
5d6025ff-3025-4ae1-83a2-d047af81580e,5d6025ff-3025-4ae1-83a2-d047af81580e,2024-03-14 18:37:00+10:00,2024-03-14 18:44:45+10:00,7.75,agent_2,Sarah,4f675db1-3b56-430e-b2b7-b09738357d6f,successful,0.7096675600634164,Technical Support,"['Device Support', 'Cancellation']",0.30472726623955737,0.8871101527467171,11,7.75,2024-03-14
2eb7411e-d43f-47f6-8d01-731728e5a3dc,2eb7411e-d43f-47f6-8d01-731728e5a3dc,2024-03-26 09:35:00+10:00,2024-03-26 09:49:33+10:00,14.55,agent_4,Emily,eeb0b620-bd72-43ea-8172-7fd96de05ded,successful,0.7842047247367185,Technical Support,[],0.7725933849168282,0.8733520026024135,18,14.55,2024-03-26
e9d6736e-31c2-472c-a4e9-4baaa1686944,e9d6736e-31c2-472c-a4e9-4baaa1686944,2024-01-06 12:48:00+10:00,2024-01-06 12:55:46+10:00,7.766666666666667,agent_4,Emily,bf4fb046-e2b2-42bc-b2e5-d59e16aa2be1,escalated,0.7853656345636071,Billing,"['Account Management', 'Device Support']",0.7768973515638522,0.6081083822080778,11,7.766666666666667,2024-01-06
2249c706-f056-4db5-a60d-9eca460d92f1,2249c706-f056-4db5-a60d-9eca460d92f1,2024-01-22 20:15:00+10:00,2024-01-22 20:22:30+10:00,7.5,agent_2,Sarah,4f25575b-60a9-442e-a13a-2086510d6b08,successful,0.8252856054243938,Billing,"['Cancellation', 'Technical Support']",0.40589857154649644,0.7441250546381627,8,7.5,2024-01-22
ae6e2d55-28a0-4725-9f9e-8c5a997779d3,ae6e2d55-28a0-4725-9f9e-8c5a997779d3,2024-01-10 10:17:00+10:00,2024-01-10 10:29:54+10:00,12.9,agent_0,Jessica,2be06e05-21c7-4777-b06b-baa18e7f02a3,successful,0.7897169093911431,Billing,[],0.9407500369638433,0.8322230316783951,14,12.9,2024-01-10
0d7640e2-2a13-44e6-ab81-de6b1b7ab72a,0d7640e2-2a13-44e6-ab81-de6b1b7ab72a,2024-03-07 11:39:00+10:00,2024-03-07 11:48:30+10:00,9.5,agent_0,Jessica,71396c49-25df-4703-8517-853ddfcba0ec,successful,0.8605634696654347,Billing,"['Payment', 'Account Management']",0.9848572770863706,0.626546671964339,11,9.5,2024-03-07
d17c7822-2562-4fbf-81c9-d54375e030d2,d17c7822-2562-4fbf-81c9-d54375e030d2,2024-03-21 11:24:00+10:00,2024-03-21 11:37:03+10:00,13.05,agent_8,Anna,7cb5d357-2a40-4d7a-b265-4051e1142ee4,successful,0.7658998657172701,Billing,"['Service Issues', 'Technical Support']",0.48678324732396483,0.807137378017607,16,13.05,2024-03-21
3a63e7cf-5672-47f8-ad35-3df263d4c7ff,3a63e7cf-5672-47f8-ad35-3df263d4c7ff,2024-02-27 14:06:00+10:00,2024-02-27 14:19:05+10:00,13.083333333333334,agent_9,Tom,7680ad05-758a-441c-9456-3ae38c269a07,unsuccessful,0.7102739726514934,Billing,"['Roaming', 'Payment']",-0.014852801756961631,0.7694948562748921,16,13.083333333333334,2024-02-27
d895ee57-3a7c-49fb-b123-b4ef74c6446f,d895ee57-3a7c-49fb-b123-b4ef74c6446f,2024-02-22 09:45:00+10:00,2024-02-22 10:00:54+10:00,15.9,agent_8,Anna,1c50947a-824a-4add-a38f-6dcb1396344a,successful,0.7116100034575751,Technical Support,[],0.6685841014219911,0.9988704391641644,20,15.9,2024-02-22
7e86ec58-4a08-4932-a5fe-28ca8c4af668,7e86ec58-4a08-4932-a5fe-28ca8c4af668,2024-03-15 11:05:00+10:00,2024-03-15 11:12:36+10:00,7.6,agent_2,Sarah,a38bfd5e-a0c1-4626-ada2-6c6f133fdcd7,successful,0.9211749467391478,Technical Support,"['Payment', 'Cancellation']",0.5263283835471858,0.9920290521926726,10,7.6,2024-03-15
67895595-b517-4aa0-9676-5aed91e58f47,67895595-b517-4aa0-9676-5aed91e58f47,2024-01-11 17:41:00+10:00,2024-01-11 17:50:17+10:00,9.283333333333333,agent_5,James,f44869a5-9004-4166-80eb-99731000b580,unsuccessful,0.7737359251468459,Technical Support,['Billing'],-0.18874898123441314,0.88558997050204,11,9.283333333333333,2024-01-11
e00f6314-f592-400d-be6c-8d4e5547a09f,e00f6314-f592-400d-be6c-8d4e5547a09f,2024-02-21 10:43:00+10:00,2024-02-21 10:56:05+10:00,13.083333333333334,agent_9,Tom,bc3d5607-ec03-47ac-9a2a-bfb4dc3c4448,successful,0.9080114831334234,Billing,['Data Usage'],0.41635440201230445,0.8293392418899,15,13.083333333333334,2024-02-21
a169aa49-66af-4995-8c88-94605cb69128,a169aa49-66af-4995-8c88-94605cb69128,2024-03-04 14:11:00+10:00,2024-03-04 14:29:50+10:00,18.833333333333332,agent_6,Lisa,abc46fa7-bf24-47c6-8f8b-37dfa42a4820,successful,0.9448608052865648,Roaming,[],0.9703813985827859,0.6848408002739778,20,18.833333333333332,2024-03-04
1f3fb1a0-bbb0-4677-b3c4-4234433f0317,1f3fb1a0-bbb0-4677-b3c4-4234433f0317,2024-02-11 18:43:00+10:00,2024-02-11 18:51:24+10:00,8.4,agent_6,Lisa,763154e7-eced-4c97-9607-0762174e25fe,successful,0.9427323764552388,Technical Support,[],0.4759594986544595,0.605676117761933,9,8.4,2024-02-11
c7d40500-6b10-4a16-8621-72488b3dd0f1,c7d40500-6b10-4a16-8621-72488b3dd0f1,2024-02-12 13:36:00+10:00,2024-02-12 13:44:51+10:00,8.85,agent_3,David,ea2378da-1a12-40c5-9b36-304f342d3abe,unsuccessful,0.8552424804884253,Billing,[],0.22108660865267826,0.8188851454223175,12,8.85,2024-02-12
16214ae9-f5c1-4d09-84d0-df6a4e9e9f45,16214ae9-f5c1-4d09-84d0-df6a4e9e9f45,2024-03-21 16:05:00+10:00,2024-03-21 16:22:29+10:00,17.483333333333334,agent_4,Emily,e38a3303-71a1-413f-adaa-3719b44dc248,successful,0.8031858396695729,Billing,"['Cancellation', 'Technical Support']",0.7801550533948255,0.7809520101594476,19,17.483333333333334,2024-03-21
d0ddfe0e-54dc-43a2-9b32-44583fef5adc,d0ddfe0e-54dc-43a2-9b32-44583fef5adc,2024-03-16 19:43:00+10:00,2024-03-16 19:52:33+10:00,9.55,agent_3,David,8a5c9d29-3585-4b05-a434-b2e31f304973,escalated,0.7555363151028223,Billing,[],0.42482432102355583,0.9558809740964674,13,9.55,2024-03-16
68e44cf2-2598-470a-9f68-510c9140d74e,68e44cf2-2598-470a-9f68-510c9140d74e,2024-01-03 15:12:00+10:00,2024-01-03 15:19:38+10:00,7.633333333333334,agent_8,Anna,8a86380e-105f-442b-a8e6-1e8e09680992,successful,0.750465818314617,Billing,['Data Usage'],0.7842274184577714,0.7514196347153138,9,7.633333333333334,2024-01-03
c02cf1e9-69df-4299-891d-2f6abdc1eb10,c02cf1e9-69df-4299-891d-2f6abdc1eb10,2024-03-20 11:47:00+10:00,2024-03-20 11:55:47+10:00,8.783333333333333,agent_7,Robert,932599ba-0a2c-4022-bf0e-2e29343a7429,successful,0.7806892602697577,Billing,[],1.0,0.8775181085937742,14,8.783333333333333,2024-03-20
ad2e54e6-df53-49cb-9dc3-b1797515760b,ad2e54e6-df53-49cb-9dc3-b1797515760b,2024-02-20 09:02:00+10:00,2024-02-20 09:19:10+10:00,17.166666666666668,agent_9,Tom,ec709b0f-f4bf-4ec0-b2ed-2912cc4e37fb,successful,0.8964554325261057,Billing,['Data Usage'],0.7134702590011757,0.6563376433682494,19,17.166666666666668,2024-02-20
1af7a038-733b-4724-83ff-da3ebb98ff27,1af7a038-733b-4724-83ff-da3ebb98ff27,2024-03-19 08:36:00+10:00,2024-03-19 08:50:23+10:00,14.383333333333333,agent_8,Anna,982d4d05-498f-42c0-bc89-56e1c998f1f4,escalated,0.7335771782741712,Billing,"['Account Management', 'Data Usage']",0.7531270989847132,0.7771985651572011,18,14.383333333333333,2024-03-19
1ce1cd48-fc28-4ff1-af6c-c7ec2b35031f,1ce1cd48-fc28-4ff1-af6c-c7ec2b35031f,2024-03-15 14:27:00+10:00,2024-03-15 14:33:21+10:00,6.35,agent_7,Robert,464291f5-012a-472a-9808-f13da2a06d85,successful,0.8174443424727641,Technical Support,['Service Issues'],0.47172250921382686,0.888435995582151,9,6.35,2024-03-15
713658b9-98ab-480d-84a2-3d4641f9f72d,713658b9-98ab-480d-84a2-3d4641f9f72d,2024-03-17 11:00:00+10:00,2024-03-17 11:07:55+10:00,7.916666666666667,agent_4,Emily,2db3637b-ced8-46ac-ab62-c40d0c3f9afb,successful,0.8104464076815252,Roaming,"['International Plans', 'Service Issues']",0.45753876487652223,0.6564506233346168,9,7.916666666666667,2024-03-17
